original_time,index
1106.336,370
1117.247,371
1121.214,372
1125.863,373
1152.215,374
1177.542,375
1186.1,376
1187.854,377
1206.672,378
1206.905,379
1211.556,380
1262.551,381
1264.969,382
1284.657,383
1299.207,384
1308.514,385
1313.911,386
1322.58,387
1323.295,388
1327.763,389
1350.357,390
1357.508,391
1360.011,392
1375.634,393
1394.902,394
1417.873,395
1427.246,396
1429.74,397
1457.468,398
1469.907,399
1476.577,400
1488,401
1495.882,402
1532.668,403
1539.267,404
1586.563,405
1599.14,406
1615.146,407
1627.7,408
1655.189,409
1678.456,410
1682.187,411
1686.647,412
1716.026,413
1717.215,414
1857.407,415
1865.198,416
1962.177,417
1990.92,418
2083.887,419
2116.602,420
2143.914,421
2200.419,422
2206.45,423
2207.726,424
2219.506,425
2228.536,426
2238.965,427
2315.206,428
2342.234,429
2360.837,430
2382.58,431
2408.077,432
2465.422,433
2541.48,434
2546.74,435
2604.836,436
2630.997,437
2676.537,438
2678.196,439
2694.307,440
2697.119,441
2783.722,442
2796.07,443
2796.279,444
2818.016,445
2862.713,446
2890.745,447
3086.256,448
3129.981,449
3180.079,450
3213.751,451
3257.609,452
3352.423,453
3423.285,454
3436.956,455
3528.965,456
3593.464,457
3704.948,458
3786.681,459
3881.115,460
3939.459,461
3968.378,462
4057.442,463
4062.274,464
4514.041,465
4526.368,466
4576.757,467
4610.628,468
4655.408,469
4802.53,470
4913.886,471
4942.704,472
