original_time,index
752.079,316
755.598,317
758.923,318
766.49,319
769.879,320
771.34,321
773.91,322
783.432,323
792.35,324
818.32,325
823.958,326
840.661,327
848.46,328
853.097,329
864.693,330
866.462,331
882.958,332
886.248,333
894.642,334
914.952,335
922.668,336
948.969,337
956.751,338
960.904,339
980.466,340
981.086,341
990.515,342
1014.813,343
1022.769,344
1069.742,345
1074.549,346
1079.907,347
1098.928,348
1118.324,349
1119.73,350
1124.515,351
1142.341,352
1177.157,353
1208.738,354
1215.731,355
1236.992,356
1281.526,357
1285.967,358
1290.862,359
1311.787,360
1321.284,361
1363.737,362
1365.006,363
1374.187,364
1382.164,365
1389.454,366
1400.424,367
1416.512,368
1423.236,369
1432.911,370
1441.865,371
1458.29,372
1477.199,373
1501.12,374
1514.269,375
1520.641,376
1527.084,377
1530.329,378
1540.658,379
1558.375,380
1579.291,381
1697.419,382
1699.074,383
1730.25,384
1741.028,385
1762.867,386
1785.202,387
1795.046,388
1883.982,389
1907.825,390
1931.363,391
1937.38,392
1956.567,393
1967.504,394
2046.848,395
2052.365,396
2062.3,397
2075.514,398
2093.439,399
2192.948,400
2193.302,401
2213.549,402
2238.833,403
2267.978,404
2422.877,405
2451.58,406
2516.752,407
2527.304,408
2528.266,409
2563.69,410
2564.072,411
2570.735,412
2576.248,413
2581.139,414
2585.924,415
2616.402,416
2621.422,417
2634.692,418
2658.525,419
2664.079,420
2671.531,421
2689.691,422
2697.119,423
2724.19,424
2738.829,425
2762.776,426
2766.002,427
2768.483,428
2790.209,429
2809.188,430
2811.133,431
2821.604,432
2841.966,433
2845.905,434
2862.713,435
2879.636,436
2937.869,437
2995.915,438
3062.217,439
3082.039,440
3094.584,441
3097.419,442
3100.609,443
3107.729,444
3180.079,445
3210.507,446
3261.038,447
3261.783,448
3291.313,449
3295.196,450
3298.651,451
3436.956,452
3502.66,453
3542.738,454
3640.739,455
3784.862,456
3887.297,457
3907.167,458
3933.176,459
4062.3,460
4256.75,461
4363.297,462
4449.583,463
4449.763,464
4514.041,465
4514.041,466
4589.756,467
4606.322,468
4655.408,469
4678.211,470
4717.18,471
4988.591,472
