original_time,index
766.171,319
768.114,320
770.223,321
790.698,322
801.075,323
805.462,324
837.613,325
855.899,326
875.881,327
879.305,328
890.068,329
909.888,330
940.144,331
958.770,332
962.491,333
968.191,334
971.580,335
978.245,336
982.451,337
1001.210,338
1009.163,339
1019.265,340
1019.561,341
1024.087,342
1045.941,343
1046.166,344
1047.773,345
1050.494,346
1055.458,347
1064.354,348
1065.854,349
1074.230,350
1081.908,351
1084.031,352
1095.664,353
1107.405,354
1112.498,355
1125.043,356
1155.717,357
1168.835,358
1178.649,359
1181.306,360
1183.198,361
1189.952,362
1236.349,363
1240.279,364
1253.527,365
1257.090,366
1259.485,367
1283.365,368
1302.461,369
1310.202,370
1316.461,371
1325.071,372
1341.921,373
1358.115,374
1364.608,375
1372.939,376
1415.759,377
1458.975,378
1462.633,379
1504.252,380
1514.205,381
1552.297,382
1564.521,383
1582.437,384
1597.594,385
1600.891,386
1606.773,387
1637.376,388
1676.988,389
1719.754,390
1728.356,391
1742.461,392
1744.226,393
1770.895,394
1799.340,395
1848.091,396
1890.371,397
1902.291,398
1945.460,399
2004.611,400
2028.981,401
2148.171,402
2152.458,403
2286.417,404
2290.767,405
2302.493,406
2411.559,407
2420.207,408
2467.720,409
2497.960,410
2500.897,411
2504.254,412
2507.453,413
2536.711,414
2549.256,415
2561.699,416
2568.934,417
2586.575,418
2606.108,419
2608.246,420
2609.636,421
2616.315,422
2616.353,423
2624.625,424
2635.802,425
2662.465,426
2676.476,427
2691.951,428
2694.763,429
2697.752,430
2705.208,431
2709.267,432
2712.216,433
2713.270,434
2729.156,435
2737.417,436
2756.457,437
2757.483,438
2764.284,439
2795.905,440
2799.714,441
2808.975,442
2829.365,443
2851.684,444
2886.163,445
2886.747,446
2901.777,447
2949.944,448
2969.999,449
3081.731,450
3107.064,451
3168.502,452
3188.931,453
3192.870,454
3245.616,455
3460.678,456
3569.896,457
3695.633,458
3704.660,459
3761.539,460
3783.909,461
3987.296,462
4003.206,463
4157.886,464
4169.876,465
4171.299,466
4226.812,467
4284.142,468
4720.717,469
4840.504,470
