original_time,index
266.532,237
268.201,238
268.473,239
271.043,240
271.344,241
274.113,242
274.348,243
274.494,244
274.757,245
277.759,246
278.164,247
279.054,248
280.439,249
284.561,250
291.226,251
300.277,252
303.249,253
303.566,254
307.732,255
309.020,256
309.026,257
312.608,258
313.031,259
318.858,260
320.228,261
320.303,262
321.580,263
322.041,264
325.758,265
328.192,266
328.515,267
329.965,268
331.233,269
337.298,270
339.366,271
339.473,272
341.376,273
355.247,274
372.893,275
376.461,276
378.953,277
381.332,278
385.657,279
386.718,280
388.317,281
391.238,282
391.458,283
392.242,284
397.772,285
404.215,286
408.633,287
412.451,288
412.802,289
413.942,290
416.455,291
418.650,292
419.194,293
433.155,294
433.756,295
434.402,296
445.393,297
446.984,298
450.961,299
451.758,300
451.985,301
452.809,302
453.840,303
457.024,304
458.950,305
466.194,306
469.243,307
469.921,308
473.448,309
476.229,310
480.217,311
482.620,312
483.851,313
487.044,314
488.389,315
489.651,316
506.841,317
512.154,318
514.630,319
516.420,320
520.833,321
523.868,322
524.577,323
528.935,324
529.516,325
533.554,326
537.645,327
542.576,328
544.979,329
545.223,330
554.300,331
565.864,332
566.401,333
573.159,334
577.464,335
580.182,336
582.625,337
583.703,338
591.757,339
595.812,340
598.474,341
601.466,342
609.768,343
618.400,344
621.401,345
656.883,346
658.851,347
665.482,348
669.531,349
673.151,350
674.141,351
694.720,352
724.984,353
726.089,354
731.205,355
732.759,356
737.370,357
749.795,358
771.937,359
778.402,360
796.916,361
801.993,362
828.312,363
830.171,364
831.075,365
844.992,366
845.382,367
855.036,368
862.527,369
899.190,370
906.752,371
910.086,372
933.709,373
937.319,374
959.997,375
968.854,376
970.174,377
970.670,378
986.358,379
1001.352,380
1002.706,381
1005.399,382
1009.370,383
1027.817,384
1043.725,385
1067.046,386
1079.319,387
1082.193,388
1086.187,389
1089.558,390
1103.923,391
1107.563,392
1115.753,393
1129.207,394
1148.821,395
1156.937,396
1171.061,397
1177.744,398
1193.893,399
1203.183,400
1204.168,401
1207.533,402
1212.449,403
1222.410,404
1229.849,405
1233.526,406
1248.737,407
1249.695,408
1275.127,409
1279.913,410
1285.935,411
1288.804,412
1292.968,413
1301.764,414
1311.295,415
1316.248,416
1317.847,417
1331.223,418
1331.924,419
1382.898,420
1383.904,421
1408.545,422
1410.752,423
1411.641,424
1411.965,425
1426.326,426
1437.501,427
1454.888,428
1513.999,429
1521.828,430
1572.865,431
1576.376,432
1590.036,433
1592.394,434
1599.996,435
1625.633,436
1627.499,437
1637.522,438
1746.312,439
1753.323,440
1786.516,441
1791.397,442
1796.643,443
1812.981,444
1825.200,445
1847.666,446
1856.120,447
1856.403,448
1857.787,449
1862.886,450
1875.470,451
1897.598,452
1931.571,453
1946.340,454
1965.605,455
1983.894,456
2002.923,457
2011.443,458
2021.656,459
2027.264,460
2051.127,461
2053.672,462
2070.509,463
2089.113,464
2089.643,465
2101.589,466
2102.262,467
2114.479,468
2119.769,469
2154.834,470
2163.312,471
2193.208,472
2201.691,473
2214.107,474
2251.845,475
2258.957,476
2285.448,477
2289.952,478
2298.808,479
2341.045,480
2423.457,481
2454.644,482
2472.973,483
2517.183,484
2519.781,485
2586.654,486
2588.608,487
2610.412,488
2699.800,489
2758.940,490
2780.717,491
2798.421,492
2852.068,493
2940.170,494
2958.450,495
3017.640,496
3051.221,497
3104.710,498
3135.595,499
3160.257,500
3236.942,501
3237.971,502
3314.850,503
3407.682,504
3431.288,505
3437.347,506
3469.521,507
3497.792,508
3518.347,509
3538.460,510
3609.989,511
3629.923,512
3726.768,513
3846.261,514
3858.926,515
3870.741,516
3888.345,517
3971.807,518
3995.631,519
4005.795,520
4029.862,521
4036.643,522
4118.978,523
4142.786,524
4288.436,525
4293.736,526
4303.944,527
4314.607,528
4333.852,529
4343.668,530
4459.848,531
4488.928,532
4512.564,533
4571.730,534
4805.990,535
4814.251,536
4896.949,537
4947.044,538
